transition_min;replication;seed;generated_active_count;cancelled_not_started_count;all_aircraft_land_above_reserve;at_least_one_aircraft_ever_low_fuel;at_least_one_aircraft_ever_emergency_endurance;at_least_one_aircraft_ever_below_reserve;at_least_one_aircraft_landed_below_reserve;minimum_fuel_margin_percent_of_reserve;minimum_fuel_margin_percent_of_normal_load;minimum_remaining_endurance_min;minimum_low_fuel_endurance_margin_min;minimum_emergency_endurance_margin_min;mean_holding_time_min;mean_holding_time_per_active_aircraft_min;holding_delay_rate;max_holding_time_min;total_holding_time_min;total_holding_fuel_consumption_kg;at_least_one_go_around;total_go_around_count;go_around_sortie_count;go_around_sortie_rate;go_around_events_per_active_sortie;diversion_rate;diversion_before_holding_rate;diversion_after_holding_rate;fuel_priority_landings;landed_count;diverted_count;diverted_before_holding_count;diverted_after_holding_count;crashed_count;crashed_from_go_around_transition_count;crashed_from_other_status_count;crashed_after_go_around_count;crashed_without_go_around_count;crashed_from_statuses;not_landed_count;ever_vfr_activity_count;ever_ready_for_approach_count;ever_holding_count;ever_approach_count;active_unresolved_count;final_simulation_time_min
75;954;20261661;20;10;True;False;False;False;False;30,6901;8,3439;32,4805;7,4805;17,4805;5,8750;2,3500;0,4000;14,0833;47,0000;495,8100;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;8;20;0;118,0833
90;954;20261661;22;8;True;False;False;False;False;35,1245;9,5495;35,5018;10,5018;20,5018;4,5000;1,0227;0,2273;8,8333;22,5000;133,0833;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;5;22;0;122,7500
30;955;20261662;15;15;True;False;False;False;False;108,3900;29,4685;54,4759;29,4759;39,4759;4,1607;3,8833;0,9333;17,8333;58,2500;663,1317;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;13;15;14;15;0;96,8333
45;955;20261662;16;14;True;False;False;False;False;48,9080;12,2760;30,0389;5,0389;15,0389;4,4917;2,8073;0,6250;13,7500;44,9167;483,6867;True;2;2;0,1250;0,1250;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;112,9167
60;955;20261662;18;12;False;False;False;True;True;-13,2514;-3,6027;25,1571;0,1571;10,1571;4,3796;2,1898;0,5000;11,5833;39,4167;406,8800;True;2;2;0,1111;0,1111;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;17;18;9;18;0;128,2500
75;955;20261662;21;9;True;True;False;False;False;23,3363;5,5434;22,9908;-2,0092;7,9908;3,3611;1,4405;0,4286;7,9167;30,2500;394,7967;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;21;0;0;0;0;0;0;0;0;;0;19;21;9;21;0;118,6667
90;955;20261662;21;9;True;False;False;False;False;23,3363;6,3446;34,6435;9,6435;19,6435;3,3500;0,7976;0,2381;6,2500;16,7500;126,1250;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;5;21;0;122,0833
30;956;20261663;15;15;True;False;False;False;False;122,1896;33,2203;53,4263;28,4263;38,4263;4,5641;3,9556;0,8667;17,4167;59,3333;560,7000;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;13;15;13;15;0;80,9167
45;956;20261663;16;14;True;False;False;False;False;62,7234;17,0529;47,0901;22,0901;32,0901;3,8917;2,4323;0,6250;11,2500;38,9167;319,1050;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;89,9167
60;956;20261663;17;13;True;False;False;False;False;6,3728;1,7326;29,0179;4,0179;14,0179;4,3438;2,0441;0,4706;12,8333;34,7500;621,1550;True;1;1;0,0588;0,0588;0,0000;0,0000;0,0000;0;17;0;0;0;0;0;0;0;0;;0;16;17;8;17;0;124,9167
75;956;20261663;20;10;True;False;False;False;False;27,4115;7,4525;36,7081;11,7081;21,7081;2,7222;0,8167;0,3000;5,5000;16,3333;81,7083;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;18;20;6;20;0;106,2500
90;956;20261663;21;9;True;False;False;False;False;27,4115;7,4525;36,7081;11,7081;21,7081;3,1042;0,5913;0,1905;5,1667;12,4167;56,3750;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;4;21;0;115,2500
30;957;20261664;14;16;True;False;False;False;False;47,2021;10,3048;27,9754;2,9754;12,9754;10,5833;9,8274;0,9286;46,0833;137,5833;1627,2533;True;5;4;0,2857;0,3571;0,0000;0,0000;0,0000;0;14;0;0;0;0;0;0;0;0;;0;12;14;13;14;0;111,0833
45;957;20261664;16;14;False;True;True;True;False;-66,4004;-18,0526;9,7439;-15,2561;-5,2561;6,2628;5,0885;0,8125;23,8333;81,4167;628,1350;True;3;2;0,1250;0,1875;0,0625;0,0000;0,0625;0;15;1;0;1;0;0;0;0;0;;1;16;16;13;16;0;99,7500
60;957;20261664;18;12;True;False;False;False;False;7,4036;2,0129;31,1470;6,1470;16,1470;3,7250;2,0694;0,5556;12,0000;37,2500;384,9967;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;17;18;10;18;0;101,8333
75;957;20261664;19;11;True;False;False;False;False;22,4735;6,1100;32,7676;7,7676;17,7676;3,0417;0,9605;0,3158;5,1667;18,2500;203,6667;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;18;19;6;19;0;104,2500
90;957;20261664;21;9;True;False;False;False;False;22,4735;6,1100;35,5173;10,5173;20,5173;3,5667;0,8492;0,2381;6,0000;17,8333;137,8750;True;2;2;0,0952;0,0952;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;5;21;0;153,6667
30;958;20261665;16;14;True;False;False;False;False;71,9777;19,5689;48,8811;23,8811;33,8811;4,7944;4,4948;0,9375;21,4167;71,9167;840,7900;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;14;16;15;16;0;93,1667
45;958;20261665;16;14;True;False;False;False;False;69,5786;18,9167;49,1778;24,1778;34,1778;3,2750;2,0469;0,6250;6,4167;32,7500;408,4883;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;94,5000
60;958;20261665;18;12;False;True;True;True;True;-51,8120;-14,0864;13,9745;-11,0255;-1,0255;6,6042;2,9352;0,4444;12,5000;52,8333;876,1117;True;2;2;0,1111;0,1111;0,0000;0,0000;0,0000;2;18;0;0;0;0;0;0;0;0;;0;16;18;8;18;0;109,9167
75;958;20261665;19;11;True;False;False;False;False;24,0543;6,5398;31,1224;6,1224;16,1224;3,2381;1,1930;0,3684;5,0833;22,6667;292,9633;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;19;19;7;19;0;109,0833
90;958;20261665;22;8;True;False;False;False;False;24,0543;6,5398;33,3264;8,3264;18,3264;4,6528;1,2689;0,2727;8,0833;27,9167;327,0500;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;20;22;6;22;0;124,5000
30;959;20261666;15;15;True;False;False;False;False;71,2116;19,3607;49,6514;24,6514;34,6514;3,2143;3,0000;0,9333;8,0833;45,0000;598,0317;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;14;15;0;118,8333
45;959;20261666;16;14;True;False;False;False;False;50,8035;13,8122;43,7330;18,7330;28,7330;4,7222;3,5417;0,7500;19,3333;56,6667;436,0783;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;12;16;0;90,5833
60;959;20261666;18;12;False;False;False;True;True;-0,3938;-0,1071;28,8858;3,8858;13,8858;3,3704;1,6852;0,5000;6,7500;30,3333;291,0217;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;16;18;9;18;0;106,3333
75;959;20261666;20;10;True;False;False;False;False;30,6094;8,3219;30,2443;5,2443;15,2443;2,9286;1,0250;0,3500;6,8333;20,5000;86,6850;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;7;20;0;110,6667
90;959;20261666;21;9;True;False;False;False;False;30,6094;8,3219;33,5762;8,5762;18,5762;3,3333;1,1111;0,3333;6,0833;23,3333;175,4167;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;7;21;0;126,6667
30;960;20261667;15;15;True;False;False;False;False;148,3313;40,3276;64,2537;39,2537;49,2537;4,1795;3,6222;0,8667;17,8333;54,3333;409,5917;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;13;15;0;82,9167
45;960;20261667;16;14;True;False;False;False;False;88,3246;24,0132;54,6141;29,6141;39,6141;3,3561;2,3073;0,6875;9,7500;36,9167;561,0967;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;90,8333
60;960;20261667;18;12;True;False;False;False;False;30,9451;8,4132;37,9741;12,9741;22,9741;5,1667;2,8704;0,5556;20,5000;51,6667;360,7050;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;16;18;10;18;0;132,1667
75;960;20261667;20;10;True;False;False;False;False;31,9435;8,6846;30,4137;5,4137;15,4137;3,9306;1,1792;0,3000;8,7500;23,5833;269,2917;True;1;1;0,0500;0,0500;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;6;20;0;119,0833
90;960;20261667;21;9;True;False;False;False;False;31,9435;8,6846;36,7693;11,7693;21,7693;3,3333;0,9524;0,2857;6,8333;20,0000;142,7083;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;6;21;0;121,7500
30;961;20261668;16;14;True;False;False;False;False;109,1005;29,6617;49,2988;24,2988;34,2988;4,8444;4,5417;0,9375;20,6667;72,6667;843,2183;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;15;16;15;16;0;85,3333
45;961;20261668;16;14;True;False;False;False;False;59,9484;16,2985;46,3850;21,3850;31,3850;3,6667;2,0625;0,5625;9,5000;33,0000;457,5633;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;105,6667
60;961;20261668;18;12;True;False;False;False;False;8,3971;2,2830;31,4352;6,4352;16,4352;3,3611;1,6806;0,5000;6,0833;30,2500;329,4267;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;16;18;9;18;0;118,5000
75;961;20261668;20;10;True;False;False;False;False;30,2651;8,2283;29,9609;4,9609;14,9609;3,9167;1,3708;0,3500;9,2500;27,4167;299,6250;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;20;20;7;20;0;111,9167
90;961;20261668;23;7;True;False;False;False;False;30,2651;8,2283;36,6806;11,6806;21,6806;6,6979;2,3297;0,3478;17,4167;53,5833;542,3750;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;23;0;0;0;0;0;0;0;0;;0;21;23;8;23;0;130,4167
30;962;20261669;15;15;True;False;False;False;False;52,2721;14,2115;44,1589;19,1589;29,1589;5,4744;4,7444;0,8667;20,8333;71,1667;611,6650;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;13;15;13;15;0;91,5833
45;962;20261669;16;14;True;False;False;False;False;73,5991;20,0098;50,3437;25,3437;35,3437;4,6818;3,2188;0,6875;16,2500;51,5000;580,0550;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;98,1667
60;962;20261669;18;12;True;False;False;False;False;12,9840;3,5300;32,7654;7,7654;17,7654;3,8500;2,1389;0,5556;9,1667;38,5000;497,1633;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;16;18;10;18;0;129,2500
75;962;20261669;19;11;True;False;False;False;False;28,4863;7,7447;33,4098;8,4098;18,4098;2,7083;0,8553;0,3158;4,8333;16,2500;116,7767;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;18;19;6;19;0;106,5833
90;962;20261669;21;9;True;False;False;False;False;28,4863;7,7447;33,4098;8,4098;18,4098;4,5500;1,0833;0,2381;7,6667;22,7500;141,7500;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;5;21;0;121,2500
30;963;20261670;15;15;True;False;False;False;False;113,9093;30,6297;49,2530;24,2530;34,2530;5,6346;4,8833;0,8667;24,0000;73,2500;786,4183;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;13;15;13;15;0;88,0833
45;963;20261670;17;13;True;False;False;False;False;60,6835;16,4983;41,2627;16,2627;26,2627;3,7436;2,8627;0,7647;9,0833;48,6667;750,3550;True;1;1;0,0588;0,0588;0,0000;0,0000;0,0000;0;17;0;0;0;0;0;0;0;0;;0;16;17;13;17;0;103,3333
60;963;20261670;18;12;True;False;False;False;False;14,6465;3,9820;33,2475;8,2475;18,2475;4,0104;1,7824;0,4444;9,3333;32,0833;302,0717;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;17;18;8;18;0;99,5833
75;963;20261670;21;9;True;False;False;False;False;29,1104;7,9144;37,4420;12,4420;22,4420;3,5729;1,3611;0,3810;8,9167;28,5833;315,7500;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;8;21;0;111,2500
90;963;20261670;21;9;True;True;False;False;False;29,1104;7,0816;24,6010;-0,3990;9,6010;4,1944;1,1984;0,2857;8,9167;25,1667;359,2083;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;21;0;0;0;0;0;0;0;0;;0;21;21;6;21;0;121,5000
30;964;20261671;16;14;True;False;False;False;False;73,7759;20,0578;50,3950;25,3950;35,3950;4,8556;4,5521;0,9375;19,6667;72,8333;836,9300;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;13;16;15;16;0;93,7500
45;964;20261671;16;14;True;False;False;False;False;46,7190;12,7017;42,5485;17,5485;27,5485;3,3788;2,3229;0,6875;10,5000;37,1667;550,6967;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;88,5833
60;964;20261671;17;13;True;False;False;False;False;1,6071;0,4369;29,4661;4,4661;14,4661;3,3021;1,5539;0,4706;9,4167;26,4167;262,3633;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;17;0;0;0;0;0;0;0;0;;0;16;17;8;17;0;98,2500
75;964;20261671;20;10;True;False;False;False;False;15,1008;4,1055;31,7017;6,7017;16,7017;3,0167;0,7542;0,2500;5,0833;15,0833;181,9583;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;18;20;5;20;0;105,6667
90;964;20261671;23;7;True;False;False;False;False;15,1008;4,1055;32,8171;7,8171;17,8171;4,5312;1,5761;0,3478;13,1667;36,2500;380,2250;True;1;1;0,0435;0,0435;0,0000;0,0000;0,0000;0;23;0;0;0;0;0;0;0;0;;0;22;23;8;23;0;130,6667
30;965;20261672;15;15;True;False;False;False;False;98,3766;17,5579;35,5684;10,5684;20,5684;5,8333;5,0556;0,8667;19,5000;75,8333;728,4833;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;12;15;13;15;0;93,5833
45;965;20261672;16;14;True;False;False;False;False;84,8712;23,0744;51,2424;26,2424;36,2424;3,2667;2,0417;0,6250;9,4167;32,6667;240,9633;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;85,7500
60;965;20261672;17;13;True;False;False;False;False;48,5343;13,1953;41,8930;16,8930;26,8930;3,5938;1,6912;0,4706;10,8333;28,7500;297,9467;True;2;2;0,1176;0,1176;0,0000;0,0000;0,0000;0;17;0;0;0;0;0;0;0;0;;0;16;17;8;17;0;128,9167
75;965;20261672;21;9;True;True;False;False;False;2,2145;0,6021;22,6845;-2,3155;7,6845;3,3889;1,4524;0,4286;8,5833;30,5000;455,5250;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;21;0;0;0;0;0;0;0;0;;0;18;21;9;21;0;119,0833
90;965;20261672;21;9;True;False;False;False;False;25,0077;6,7990;34,3882;9,3882;19,3882;3,1667;0,7540;0,2381;6,5000;15,8333;118,6250;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;5;21;0;117,4167
30;966;20261673;15;15;True;False;False;False;False;82,1280;22,3286;52,8171;27,8171;37,8171;4,6859;4,0611;0,8667;17,7500;60,9167;411,4767;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;13;15;0;80,1667
45;966;20261673;16;14;True;False;False;False;False;58,0930;15,7940;45,8470;20,8470;30,8470;3,8333;2,1562;0,5625;10,7500;34,5000;574,9133;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;85,0000
60;966;20261673;18;12;False;False;False;True;True;-0,9602;-0,2611;28,7215;3,7215;13,7215;3,9479;1,7546;0,4444;9,4167;31,5833;481,8383;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;17;18;8;18;0;98,6667
75;966;20261673;20;10;True;False;False;False;False;20,3161;5,5234;25,4063;0,4063;10,4063;5,4815;2,4667;0,4500;15,1667;49,3333;416,9133;True;1;1;0,0500;0,0500;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;20;20;9;20;0;147,1667
90;966;20261673;22;8;True;False;False;False;False;20,3161;5,5234;34,8917;9,8917;19,8917;4,1944;1,1439;0,2727;7,3333;25,1667;324,1333;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;20;22;6;22;0;122,7500
30;967;20261674;15;15;True;False;False;False;False;113,6925;30,9102;54,1451;29,1451;39,1451;4,3214;4,0333;0,9333;19,2500;60,5000;633,2217;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;13;15;14;15;0;89,0833
45;967;20261674;16;14;True;False;False;False;False;55,8606;15,1871;45,1996;20,1996;30,1996;4,4167;2,7604;0,6250;20,1667;44,1667;350,3017;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;90,3333
60;967;20261674;18;12;False;False;False;True;True;-0,5179;-0,1408;28,8498;3,8498;13,8498;4,3750;1,9444;0,4444;10,6667;35,0000;315,4633;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;17;18;8;18;0;101,1667
75;967;20261674;19;11;True;False;False;False;False;26,8114;7,2893;33,5321;8,5321;18,5321;3,2500;1,0263;0,3158;7,0000;19,5000;146,1667;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;18;19;6;19;0;107,8333
90;967;20261674;21;9;True;False;False;False;False;26,8114;7,2893;33,5321;8,5321;18,5321;2,8333;0,6746;0,2381;4,7500;14,1667;171,3750;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;5;21;0;118,4167
30;968;20261675;15;15;True;False;False;False;False;95,5985;25,9909;49,5843;24,5843;34,5843;4,6548;4,3444;0,9333;19,1667;65,1667;1138,4733;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;14;15;0;89,0833
45;968;20261675;16;14;True;False;False;False;False;70,6729;19,2142;48,2380;23,2380;33,2380;4,4931;3,3698;0,7500;15,5000;53,9167;608,3383;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;12;16;0;121,5833
60;968;20261675;18;12;True;False;False;False;False;9,9449;2,7038;31,8840;6,8840;16,8840;4,4405;1,7269;0,3889;9,5833;31,0833;279,2383;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;16;18;7;18;0;99,3333
75;968;20261675;19;11;True;False;False;False;False;27,9283;7,5930;26,9288;1,9288;11,9288;3,0000;0,7895;0,2632;5,1667;15,0000;191,2917;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;18;19;5;19;0;105,5833
90;968;20261675;22;8;True;False;False;False;False;27,9283;7,5930;34,5991;9,5991;19,5991;4,7833;1,0871;0,2273;7,4167;23,9167;141,9083;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;5;22;0;121,1667
30;969;20261676;15;15;True;False;False;False;False;95,1522;19,4422;37,5411;12,5411;22,5411;3,9444;3,9444;1,0000;8,1667;59,1667;887,5400;True;3;3;0,2000;0,2000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;15;15;0;109,4167
45;969;20261676;16;14;True;False;False;False;False;48,6771;13,2341;34,5561;9,5561;19,5561;3,2885;2,6719;0,8125;9,9167;42,7500;613,3317;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;15;16;13;16;0;100,5000
60;969;20261676;17;13;True;False;False;False;False;48,4003;13,1588;43,0361;18,0361;28,0361;3,5972;1,2696;0,3529;6,5833;21,5833;188,4633;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;17;0;0;0;0;0;0;0;0;;0;16;17;6;17;0;93,1667
75;969;20261676;19;11;True;False;False;False;False;48,4003;11,3283;29,0468;4,0468;14,0468;3,1528;0,9956;0,3158;5,3333;18,9167;179,7083;True;1;1;0,0526;0,0526;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;19;19;6;19;0;135,6667
90;969;20261676;22;8;True;False;False;False;False;48,4003;13,1588;35,1934;10,1934;20,1934;3,1548;1,0038;0,3182;7,5833;22,0833;331,3750;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;7;22;0;125,1667
30;970;20261677;16;14;True;False;False;False;False;35,4221;9,6304;39,2724;14,2724;24,2724;5,7143;5,0000;0,8750;22,8333;80,0000;813,8083;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;15;16;14;16;0;90,0000
45;970;20261677;16;14;True;False;False;False;False;60,6332;16,4847;46,5836;21,5836;31,5836;3,1026;2,5208;0,8125;5,9167;40,3333;532,0300;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;13;16;0;98,4167
60;970;20261677;18;12;False;False;False;True;True;-1,7841;-0,4851;28,4826;3,4826;13,4826;5,1042;2,2685;0,4444;19,2500;40,8333;308,2883;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;16;18;8;18;0;100,4167
75;970;20261677;21;9;True;False;False;False;False;32,2881;8,7783;36,1529;11,1529;21,1529;2,9643;0,9881;0,3333;5,7500;20,7500;147,4167;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;7;21;0;108,4167
90;970;20261677;21;9;True;False;False;False;False;32,2881;8,7783;36,1529;11,1529;21,1529;2,9833;0,7103;0,2381;5,7500;14,9167;71,3750;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;5;21;0;118,7500
30;971;20261678;15;15;True;False;False;False;False;96,8791;26,3390;47,6881;22,6881;32,6881;2,9405;2,7444;0,9333;8,5833;41,1667;605,6567;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;13;15;14;15;0;85,0833
45;971;20261678;16;14;True;False;False;False;False;38,7768;10,5425;40,2453;15,2453;25,2453;4,4015;3,0260;0,6875;12,2500;48,4167;544,2550;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;96,5000
60;971;20261678;18;12;False;True;True;True;False;-78,0075;-12,8072;3,7800;-21,2200;-11,2200;4,5104;2,0046;0,4444;10,6667;36,0833;491,7550;True;2;1;0,0556;0,1111;0,0556;0,0000;0,0556;0;17;1;0;1;0;0;0;0;0;;1;16;18;8;18;0;102,4167
75;971;20261678;21;9;True;True;False;False;False;2,2620;0,3280;21,1829;-3,8171;6,1829;4,2619;1,4206;0,3333;7,0000;29,8333;274,5417;True;3;2;0,0952;0,1429;0,0000;0,0000;0,0000;1;21;0;0;0;0;0;0;0;0;;0;20;21;7;21;0;144,9167
90;971;20261678;21;9;True;False;False;False;False;21,3815;5,8131;32,6597;7,6597;17,6597;2,7833;0,6627;0,2381;4,7500;13,9167;107,5417;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;5;21;0;119,1667
30;972;20261679;15;15;False;True;False;True;True;-22,2279;-6,0432;22,5539;-2,4461;7,5539;4,7083;4,3944;0,9333;12,0833;65,9167;752,9233;True;2;2;0,1333;0,1333;0,0000;0,0000;0,0000;1;15;0;0;0;0;0;0;0;0;;0;15;15;14;15;0;111,2500
45;972;20261679;16;14;True;False;False;False;False;73,4773;14,6471;32,5212;7,5212;17,5212;7,6333;4,7708;0,6250;20,7500;76,3333;736,5817;True;2;2;0,1250;0,1250;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;99,5000
60;972;20261679;18;12;True;False;False;False;False;17,0345;4,6312;33,9400;8,9400;18,9400;3,9352;1,9676;0,5000;9,0833;35,4167;305,2383;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;17;18;9;18;0;104,0000
75;972;20261679;19;11;True;False;False;False;False;12,2832;3,3395;32,5621;7,5621;17,5621;2,2639;0,7149;0,3158;4,8333;13,5833;96,9583;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;19;19;6;19;0;102,9167
