transition_min;replication;seed;generated_active_count;cancelled_not_started_count;all_aircraft_land_above_reserve;at_least_one_aircraft_ever_low_fuel;at_least_one_aircraft_ever_emergency_endurance;at_least_one_aircraft_ever_below_reserve;at_least_one_aircraft_landed_below_reserve;minimum_fuel_margin_percent_of_reserve;minimum_fuel_margin_percent_of_normal_load;minimum_remaining_endurance_min;minimum_low_fuel_endurance_margin_min;minimum_emergency_endurance_margin_min;mean_holding_time_min;mean_holding_time_per_active_aircraft_min;holding_delay_rate;max_holding_time_min;total_holding_time_min;total_holding_fuel_consumption_kg;at_least_one_go_around;total_go_around_count;go_around_sortie_count;go_around_sortie_rate;go_around_events_per_active_sortie;diversion_rate;diversion_before_holding_rate;diversion_after_holding_rate;fuel_priority_landings;landed_count;diverted_count;diverted_before_holding_count;diverted_after_holding_count;crashed_count;crashed_from_go_around_transition_count;crashed_from_other_status_count;crashed_after_go_around_count;crashed_without_go_around_count;crashed_from_statuses;not_landed_count;ever_vfr_activity_count;ever_ready_for_approach_count;ever_holding_count;ever_approach_count;active_unresolved_count;final_simulation_time_min
45;905;20261612;16;14;False;True;False;True;True;-15,3984;-4,1864;24,5345;-0,4655;9,5345;22,4936;18,2760;0,8125;39,1667;292,4167;4180,2200;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;13;16;0;129,5000
60;905;20261612;17;13;False;True;True;True;True;-57,9835;-15,7643;12,1848;-12,8152;-2,8152;23,3500;6,8676;0,2941;27,2500;116,7500;1938,5950;True;1;1;0,0588;0,0588;0,0588;0,0000;0,0588;1;16;1;0;1;0;0;0;0;0;;1;16;17;5;17;0;111,7500
75;905;20261612;20;10;True;False;False;False;False;30,8411;8,3849;36,3504;11,3504;21,3504;9,1000;2,2750;0,2500;21,8333;45,5000;800,8750;True;1;1;0,0500;0,0500;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;18;20;5;20;0;145,7500
90;905;20261612;21;9;True;False;False;False;False;30,8411;8,3849;36,2640;11,2640;21,2640;12,8611;3,6746;0,2857;27,2500;77,1667;873,9217;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;6;21;0;135,7500
30;906;20261613;14;16;False;True;False;True;True;-16,1637;-4,3945;24,3125;-0,6875;9,3125;21,0833;16,5655;0,7857;36,5000;231,9167;2711,3367;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;14;0;0;0;0;0;0;0;0;;0;14;14;11;14;0;89,5000
45;906;20261613;16;14;True;False;False;False;False;12,3201;3,3495;32,5728;7,5728;17,5728;18,7500;7,0312;0,3750;25,5833;112,5000;1801,2100;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;6;16;0;94,3333
60;906;20261613;18;12;False;True;False;True;True;-44,8251;-12,1868;16,0007;-8,9993;1,0007;17,9062;7,9583;0,4444;28,0000;143,2500;2092,8850;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;2;18;0;0;0;0;0;0;0;0;;0;16;18;8;18;0;112,2500
75;906;20261613;20;10;True;False;False;False;False;34,7928;9,4593;33,1104;8,1104;18,1104;9,0833;2,2708;0,2500;21,7500;45,4167;798,5417;True;1;1;0,0500;0,0500;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;5;20;0;149,1667
90;906;20261613;22;8;True;False;False;False;False;34,7928;9,4593;33,1104;8,1104;18,1104;14,4167;3,2765;0,2273;28,3333;72,0833;1222,3917;True;1;1;0,0455;0,0455;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;5;22;0;158,5000
30;907;20261614;15;15;True;False;False;False;False;8,5304;2,3192;28,5478;3,5478;13,5478;20,5655;19,1944;0,9333;43,7500;287,9167;3549,7467;True;2;2;0,1333;0,1333;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;14;15;0;97,0833
45;907;20261614;16;14;False;True;False;True;True;-18,6913;-5,0817;23,5795;-1,4205;8,5795;19,7750;12,3594;0,6250;32,8333;197,7500;3522,9733;True;3;2;0,1250;0,1875;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;163,6667
60;907;20261614;19;11;False;True;True;True;True;-55,5115;-15,0922;12,9017;-12,0983;-2,0983;16,0833;7,6184;0,4737;28,0000;144,7500;2083,1433;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;2;19;0;0;0;0;0;0;0;0;;0;16;19;9;19;0;112,3333
75;907;20261614;20;10;True;False;False;False;False;22,6085;6,1467;35,5565;10,5565;20,5565;14,9333;3,7333;0,2500;27,2500;74,6667;848,5467;True;2;1;0,0500;0,1000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;20;20;5;20;0;181,9167
90;907;20261614;23;7;True;False;False;False;False;22,6085;6,1467;35,3546;10,3546;20,3546;17,2812;6,0109;0,3478;34,1667;138,2500;2063,1833;True;1;1;0,0435;0,0435;0,0000;0,0000;0,0000;0;23;0;0;0;0;0;0;0;0;;0;21;23;8;23;0;142,7500
30;908;20261615;14;16;True;False;False;False;False;15,9742;4,3430;33,6325;8,6325;18,6325;19,1944;16,4524;0,8571;37,1667;230,3333;3463,6733;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;14;0;0;0;0;0;0;0;0;;0;13;14;12;14;0;88,3333
45;908;20261615;16;14;False;True;True;True;True;-24,4348;-4,0117;12,9878;-12,0122;-2,0122;20,2083;15,1562;0,7500;43,7500;242,5000;3719,6650;True;7;6;0,3750;0,4375;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;12;16;0;173,7500
60;908;20261615;16;14;False;True;True;True;True;-64,7394;-17,6010;10,2256;-14,7744;-4,7744;14,9167;6,5260;0,4375;27,3333;104,4167;1743,7850;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;7;16;0;110,0000
75;908;20261615;19;11;True;False;False;False;False;15,2315;4,1411;27,8043;2,8043;12,8043;13,1905;4,8596;0,3684;24,5833;92,3333;1602,9900;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;18;19;7;19;0;121,0833
90;908;20261615;22;8;False;True;True;True;False;-85,3010;-14,0046;2,5264;-22,4736;-12,4736;18,2381;5,8030;0,3182;30,1667;127,6667;1236,7450;True;3;2;0,0909;0,1364;0,0455;0,0000;0,0455;0;21;1;0;1;0;0;0;0;0;;1;21;22;7;22;0;198,5000
30;909;20261616;16;14;True;False;False;False;False;20,0799;5,4592;34,8232;9,8232;19,8232;18,0111;16,8854;0,9375;37,5000;270,1667;3439,1383;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;15;16;15;16;0;90,9167
45;909;20261616;16;14;False;True;True;True;True;-47,4493;-10,8502;9,0322;-15,9678;-5,9678;21,0208;15,7656;0,7500;37,8333;252,2500;4414,5233;True;2;1;0,0625;0,1250;0,0625;0,0000;0,0625;3;15;1;0;1;0;0;0;0;0;;1;16;16;12;16;0;108,5000
60;909;20261616;18;12;False;True;True;True;False;-48,5566;-13,2013;11,4032;-13,5968;-3,5968;14,8241;7,4120;0,5000;27,4167;133,4167;1755,4733;True;1;1;0,0556;0,0556;0,1111;0,0000;0,1111;0;16;2;0;2;0;0;0;0;0;;2;16;18;9;17;0;110,4167
75;909;20261616;20;10;True;False;False;False;False;11,1098;3,0205;32,2218;7,2218;17,2218;8,8000;2,2000;0,2500;21,0000;44,0000;779,1667;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;5;20;0;115,3333
90;909;20261616;20;10;True;False;False;False;False;11,1098;3,0205;30,5309;5,5309;15,5309;8,7500;1,3125;0,1500;21,2500;26,2500;612,5000;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;20;20;3;20;0;123,6667
30;910;20261617;15;15;True;False;False;False;False;94,1234;25,5898;47,6051;22,6051;32,6051;19,9792;15,9833;0,8000;34,7500;239,7500;3122,8983;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;15;15;12;15;0;87,5000
45;910;20261617;16;14;True;False;False;False;False;39,0991;10,6301;35,4414;10,4414;20,4414;16,1759;9,0990;0,5625;29,0833;145,5833;2224,5167;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;97,6667
60;910;20261617;17;13;False;True;True;True;False;-52,1555;-14,1798;13,8749;-11,1251;-1,1251;15,2917;7,1961;0,4706;27,9167;122,3333;1795,3433;True;1;1;0,0588;0,0588;0,0588;0,0000;0,0588;1;16;1;0;1;0;0;0;0;0;;1;16;17;8;17;0;111,9167
75;910;20261617;21;9;False;True;True;True;False;-48,3340;-13,1408;14,9831;-10,0169;-0,0169;10,9375;4,1667;0,3810;27,2500;87,5000;997,5550;True;2;2;0,0952;0,0952;0,0476;0,0000;0,0476;0;20;1;0;1;0;0;0;0;0;;1;20;21;8;21;0;130,6667
90;910;20261617;21;9;False;True;False;True;True;-12,4835;-1,8101;18,1284;-6,8716;3,1284;18,5417;3,5317;0,1905;27,2500;74,1667;889,6717;True;2;2;0,0952;0,0952;0,0000;0,0000;0,0000;1;21;0;0;0;0;0;0;0;0;;0;21;21;4;21;0;166,0833
30;911;20261618;15;15;True;False;False;False;False;24,6966;6,7144;31,9474;6,9474;16,9474;19,7986;15,8389;0,8000;34,5833;237,5833;3081,4550;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;15;15;12;15;0;88,3333
45;911;20261618;16;14;False;True;True;True;True;-43,1452;-7,0835;9,7719;-15,2281;-5,2281;19,9722;11,2344;0,5625;31,7500;179,7500;3008,8200;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;3;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;100,6667
60;911;20261618;17;13;False;True;True;True;True;-66,7512;-18,1480;9,6422;-15,3578;-5,3578;15,8571;6,5294;0,4118;25,1667;111,0000;1653,1350;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;2;17;0;0;0;0;0;0;0;0;;0;16;17;7;17;0;108,5000
75;911;20261618;21;9;True;False;False;False;False;24,0299;6,5331;35,9687;10,9687;20,9687;14,5833;4,8611;0,3333;27,2500;102,0833;1119,9633;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;19;21;7;21;0;122,0000
90;911;20261618;22;8;True;False;False;False;False;24,0299;6,5331;35,2144;10,2144;20,2144;16,3750;4,4659;0,2727;28,8333;98,2500;1140,4733;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;6;22;0;137,0000
30;912;20261619;15;15;True;False;False;False;False;8,2379;2,2397;31,3890;6,3890;16,3890;21,1389;16,9111;0,8000;36,3333;253,6667;3363,9767;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;12;15;0;89,2500
45;912;20261619;16;14;False;True;False;True;True;-28,5001;-7,7485;20,7350;-4,2650;5,7350;15,2292;7,6146;0,5000;27,3333;121,8333;1822,9167;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;8;16;0;131,7500
60;912;20261619;18;12;True;True;False;False;False;28,0639;4,6075;22,0110;-2,9890;7,0110;17,5714;6,8333;0,3889;32,3333;123,0000;1885,4483;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;1;18;0;0;0;0;0;0;0;0;;0;16;18;7;18;0;133,6667
75;912;20261619;21;9;True;False;False;False;False;28,4027;7,7220;36,9928;11,9928;21,9928;12,7222;3,6349;0,2857;27,2500;76,3333;846,9217;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;6;21;0;120,3333
90;912;20261619;22;8;True;False;False;False;False;28,4027;7,7220;36,9928;11,9928;21,9928;9,6500;2,1932;0,2273;26,1667;48,2500;226,8600;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;5;22;0;130,0000
30;913;20261620;15;15;False;True;False;True;True;-34,3478;-9,3383;19,0391;-5,9609;4,0391;23,6346;20,4833;0,8667;48,8333;307,2500;4293,9967;True;2;2;0,1333;0,1333;0,0000;0,0000;0,0000;1;15;0;0;0;0;0;0;0;0;;0;15;15;13;15;0;134,9167
45;913;20261620;16;14;True;False;False;False;False;8,0724;2,1947;31,3410;6,3410;16,3410;18,4500;11,5312;0,6250;34,1667;184,5000;2616,4950;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;99,7500
60;913;20261620;17;13;False;True;True;True;True;-48,3795;-13,1532;14,9699;-10,0301;-0,0301;17,7381;7,3039;0,4118;28,5833;124,1667;1981,2867;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;2;17;0;0;0;0;0;0;0;0;;0;16;17;7;17;0;110,5000
75;913;20261620;20;10;True;False;False;False;False;27,6551;7,5187;35,0269;10,0269;20,0269;9,2000;2,3000;0,2500;22,3333;46,0000;814,8750;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;18;20;5;20;0;114,8333
90;913;20261620;21;9;True;False;False;False;False;27,6551;7,5187;35,0269;10,0269;20,0269;12,2292;2,3294;0,1905;24,9167;48,9167;226,9350;True;1;1;0,0476;0,0476;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;4;21;0;166,3333
30;914;20261621;16;14;True;False;False;False;False;9,2573;2,5168;31,6846;6,6846;16,6846;19,8000;18,5625;0,9375;39,0833;297,0000;4169,5083;True;2;2;0,1250;0,1250;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;14;16;15;16;0;111,5833
45;914;20261621;16;14;False;False;False;True;True;-6,1099;-1,6611;27,2281;2,2281;12,2281;17,5278;9,8594;0,5625;33,5000;157,7500;2175,0933;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;98,2500
60;914;20261621;19;11;False;True;True;True;True;-48,0777;-7,8933;8,9242;-16,0758;-6,0758;12,8833;6,7807;0,5263;26,8333;128,8333;1855,6417;True;1;1;0,0526;0,0526;0,0000;0,0000;0,0000;1;19;0;0;0;0;0;0;0;0;;0;16;19;10;19;0;139,8333
75;914;20261621;19;11;True;False;False;False;False;21,0819;5,7317;35,1138;10,1138;20,1138;14,4583;4,5658;0,3158;24,1667;86,7500;1051,2700;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;19;19;6;19;0;122,5833
90;914;20261621;22;8;True;False;False;False;False;21,0819;5,7317;35,1138;10,1138;20,1138;16,8750;3,0682;0,1818;26,1667;67,5000;449,0850;True;1;1;0,0455;0,0455;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;4;22;0;137,5833
30;915;20261622;15;15;True;False;False;False;False;49,8173;13,5441;39,4150;14,4150;24,4150;20,7179;17,9556;0,8667;37,8333;269,3333;3543,6250;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;13;15;13;15;0;111,0833
45;915;20261622;16;14;False;False;False;True;True;-11,2344;-3,0544;25,7420;0,7420;10,7420;16,4333;10,2708;0,6250;31,5000;164,3333;2480,8833;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;99,7500
60;915;20261622;18;12;False;True;False;True;True;-42,7023;-11,6097;16,6163;-8,3837;1,6163;14,7604;6,5602;0,4444;26,0000;118,0833;1970,4683;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;18;0;0;0;0;0;0;0;0;;0;16;18;8;18;0;109,2500
75;915;20261622;21;9;True;True;False;False;False;18,1201;3,0406;20,3706;-4,6294;5,3706;13,6875;5,2143;0,3810;29,5833;109,5000;1705,2833;True;1;1;0,0476;0,0476;0,0000;0,0000;0,0000;1;21;0;0;0;0;0;0;0;0;;0;19;21;8;21;0;148,4167
90;915;20261622;21;9;True;False;False;False;False;18,1201;4,9264;34,2548;9,2548;19,2548;9,9722;1,4246;0,1429;24,9167;29,9167;36,9350;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;3;21;0;127,9167
30;916;20261623;15;15;True;False;False;False;False;12,4034;3,3722;32,5970;7,5970;17,5970;22,2778;17,8222;0,8000;47,8333;267,3333;3370,2100;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;13;15;12;15;0;101,4167
45;916;20261623;16;14;False;True;False;True;True;-12,8093;-3,4825;18,3565;-6,6435;3,3565;19,3077;15,6875;0,8125;37,7500;251,0000;4114,9317;True;2;2;0,1250;0,1250;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;13;16;0;107,1667
60;916;20261623;17;13;False;True;True;True;True;-12,8838;-2,7122;14,9731;-10,0269;-0,0269;17,0417;8,0196;0,4706;30,1667;136,3333;2191,0967;True;1;1;0,0588;0,0588;0,0588;0,0000;0,0588;0;16;1;0;1;0;0;0;0;0;;1;16;17;8;17;0;114,1667
75;916;20261623;20;10;False;True;True;True;True;-48,4070;-13,1607;11,7247;-13,2753;-3,2753;18,5625;7,4250;0,4000;36,5833;148,5000;2194,0267;True;1;1;0,0500;0,0500;0,0500;0,0000;0,0500;1;19;1;0;1;0;0;0;0;0;;1;18;20;8;19;0;132,6667
90;916;20261623;21;9;True;False;False;False;False;16,2068;4,4062;33,7000;8,7000;18,7000;13,1528;3,7579;0,2857;27,2500;78,9167;906,2967;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;6;21;0;135,2500
30;917;20261624;15;15;False;True;False;True;True;-19,9557;-5,4254;23,2129;-1,7871;8,2129;26,6667;23,1111;0,8667;44,7500;346,6667;5332,7567;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;1;15;0;0;0;0;0;0;0;0;;0;14;15;13;15;0;98,2500
45;917;20261624;16;14;False;True;False;True;True;-23,9057;-6,4994;19,0395;-5,9605;4,0395;14,8788;10,2292;0,6875;29,5833;163,6667;2576,3033;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;2;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;97,5000
60;917;20261624;17;13;False;True;True;True;True;-19,3548;-3,1776;13,8609;-11,1391;-1,1391;14,3833;4,2304;0,2941;27,1667;71,9167;1252,9400;True;1;1;0,0588;0,0588;0,0000;0,0000;0,0000;1;17;0;0;0;0;0;0;0;0;;0;16;17;5;17;0;106,3333
75;917;20261624;20;10;False;True;True;True;True;-26,7970;-4,3995;12,5818;-12,4182;-2,4182;10,7917;3,2375;0,3000;21,4167;64,7500;1415,5000;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;20;0;0;0;0;0;0;0;0;;0;19;20;6;20;0;117,0000
90;917;20261624;22;8;True;False;False;False;False;28,7116;7,2901;31,1288;6,1288;16,1288;16,1944;4,4167;0,2727;28,8333;97,1667;1116,9317;True;1;1;0,0455;0,0455;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;22;22;6;22;0;162,7500
30;918;20261625;14;16;True;False;False;False;False;21,0743;5,7296;35,1116;10,1116;20,1116;17,7014;15,1726;0,8571;35,9167;212,4167;3123,9483;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;14;0;0;0;0;0;0;0;0;;0;14;14;12;14;0;87,8333
45;918;20261625;16;14;False;True;False;True;True;-35,9609;-9,7769;18,5713;-6,4287;3,5713;16,6111;9,3438;0,5625;30,0000;149,5000;2523,5567;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;102,2500
60;918;20261625;19;11;False;True;True;True;False;-53,4243;-14,5247;13,5070;-11,4930;-1,4930;14,1759;6,7149;0,4737;33,2500;127,5833;1479,6967;True;1;1;0,0526;0,0526;0,0526;0,0000;0,0526;0;18;1;0;1;0;0;0;0;0;;1;16;19;9;19;0;110,4167
75;918;20261625;19;11;True;False;False;False;False;31,7253;8,6253;37,7514;12,7514;22,7514;12,7167;3,3465;0,2632;21,3333;63,5833;836,6033;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;19;19;5;19;0;121,0000
90;918;20261625;23;7;True;False;False;False;False;31,7253;8,6253;37,7514;12,7514;22,7514;15,2667;3,3188;0,2174;30,4167;76,3333;959,7833;True;1;1;0,0435;0,0435;0,0000;0,0000;0,0000;0;23;0;0;0;0;0;0;0;0;;0;21;23;5;23;0;139,5833
30;919;20261626;14;16;True;False;False;False;False;3,8593;1,0492;30,1192;5,1192;15,1192;19,7803;15,5417;0,7857;34,1667;217,5833;2499,3383;True;2;1;0,0714;0,1429;0,0000;0,0000;0,0000;0;14;0;0;0;0;0;0;0;0;;0;13;14;11;14;0;147,5833
45;919;20261626;15;15;True;False;False;False;False;5,5541;1,5100;30,6107;5,6107;15,6107;16,5463;9,9278;0,6000;33,8333;148,9167;1918,4267;True;2;2;0,1333;0,1333;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;15;15;9;15;0;107,0000
60;919;20261626;17;13;False;True;True;True;True;-55,2857;-15,0308;12,9671;-12,0329;-2,0329;14,8611;7,8676;0,5294;25,1667;133,7500;1750,7850;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;2;17;0;0;0;0;0;0;0;0;;0;16;17;9;17;0;107,6667
75;919;20261626;20;10;True;False;False;False;False;29,7529;8,0891;34,8866;9,8866;19,8866;8,7167;2,1792;0,2500;21,3333;43,5833;783,5833;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;17;20;5;20;0;115,6667
90;919;20261626;21;9;True;False;False;False;False;29,7529;8,0891;34,8866;9,8866;19,8866;12,8611;3,6746;0,2857;27,2500;77,1667;862,9217;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;6;21;0;135,1667
30;920;20261627;14;16;True;False;False;False;False;25,0964;6,8231;35,2049;10,2049;20,2049;24,8269;23,0536;0,9286;49,5000;322,7500;3883,5983;True;3;3;0,2143;0,2143;0,0000;0,0000;0,0000;0;14;0;0;0;0;0;0;0;0;;0;13;14;13;14;0;107,3333
45;920;20261627;16;14;False;False;False;True;True;-9,7926;-2,6624;26,1601;1,1601;11,1601;16,6364;11,4375;0,6875;33,7500;183,0000;3024,9833;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;101,1667
60;920;20261627;18;12;False;True;True;True;True;-48,9904;-12,6505;8,7673;-16,2327;-6,2327;17,2685;8,6343;0,5000;30,0833;155,4167;2387,7933;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;2;18;0;0;0;0;0;0;0;0;;0;16;18;9;18;0;116,0000
75;920;20261627;20;10;False;True;True;True;True;-30,9363;-5,0791;11,8703;-13,1297;-3,1297;16,6806;5,0042;0,3000;28,3333;100,0833;1592,5583;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;20;0;0;0;0;0;0;0;0;;0;19;20;6;20;0;122,6667
90;920;20261627;21;9;True;False;False;False;False;31,5642;8,5815;34,8621;9,8621;19,8621;13,1667;3,7619;0,2857;27,2500;79,0000;908,6300;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;6;21;0;133,8333
30;921;20261628;14;16;True;False;False;False;False;39,2685;10,6761;40,3879;15,3879;25,3879;23,5000;18,4643;0,7857;44,0000;258,5000;2985,5350;True;1;1;0,0714;0,0714;0,0000;0,0000;0,0000;0;14;0;0;0;0;0;0;0;0;;0;12;14;11;14;0;97,2500
45;921;20261628;16;14;True;False;False;False;False;1,2448;0,3384;29,3610;4,3610;14,3610;17,1000;10,6875;0,6250;29,7500;171,0000;2738,3850;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;98,5833
60;921;20261628;19;11;False;True;False;True;True;-8,2341;-1,3519;15,7723;-9,2277;0,7723;16,2778;7,7105;0,4737;30,3333;146,5000;2582,1350;True;1;1;0,0526;0,0526;0,0000;0,0000;0,0000;1;19;0;0;0;0;0;0;0;0;;0;16;19;9;19;0;111,6667
75;921;20261628;20;10;True;False;False;False;False;26,0477;7,0817;27,3085;2,3085;12,3085;8,7812;3,5125;0,4000;20,6667;70,2500;1364,5417;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;8;20;0;116,2500
90;921;20261628;21;9;True;False;False;False;False;34,3285;8,1608;32,3725;7,3725;17,3725;17,4444;2,4921;0,1429;27,2500;52,3333;662,3383;True;1;1;0,0476;0,0476;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;3;21;0;161,5000
30;922;20261629;14;16;True;False;False;False;False;17,1321;4,6578;33,0524;8,0524;18,0524;20,1894;15,8631;0,7857;39,0833;222,0833;2711,3367;True;2;2;0,1429;0,1429;0,0000;0,0000;0,0000;0;14;0;0;0;0;0;0;0;0;;0;13;14;11;14;0;115,9167
45;922;20261629;16;14;False;True;False;True;True;-38,8936;-10,5742;17,7209;-7,2791;2,7209;18,4167;11,5104;0,6250;34,0000;184,1667;3077,9917;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;2;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;105,0000
60;922;20261629;18;12;False;True;True;True;True;-24,8390;-4,0780;12,9183;-12,0817;-2,0817;17,5104;7,7824;0,4444;30,5000;140,0833;2180,3767;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;1;18;0;0;0;0;0;0;0;0;;0;16;18;8;18;0;116,5000
75;922;20261629;19;11;True;False;False;False;False;15,5017;4,2145;33,4955;8,4955;18,4955;10,0417;2,1140;0,2105;20,5000;40,1667;752,4583;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;19;19;4;19;0;114,8333
90;922;20261629;21;9;True;False;False;False;False;15,5017;4,2145;33,4955;8,4955;18,4955;10,7833;2,5675;0,2381;27,2500;53,9167;619,7550;True;1;1;0,0476;0,0476;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;5;21;0;161,3333
30;923;20261630;15;15;True;False;False;False;False;3,7926;1,0311;30,0999;5,0999;15,0999;21,4514;17,1611;0,8000;36,5000;257,4167;3408,1783;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;12;15;0;121,9167
